id,hour,rideType,price,distance,temp,precip,atDark
641642fb-9b37-4e6e-944d-cf55a97c8686,9,lyft_plus,22.5,4.62,48.11,0,TRUE
d3f0d185-0745-43a7-9fcd-239489640a92,21,lyft_luxsuv,26,1.46,36.09,0,TRUE
42521ffd-e122-4609-8106-bdb41a20f63a,1,lyft_premier,19.5,1.73,39.35,0,FALSE
6ab306b0-dbf4-4cb0-bbf4-037a4949d988,22,lyft_plus,16.5,2.41,37.47,1,FALSE
de33ae76-fe61-491b-b312-36dc46da2974,10,lyft_luxsuv,26,1.25,28.89,1,TRUE
c5594f8c-7a4e-466d-98db-1d2cb1eb4b5a,7,lyft_luxsuv,27.5,2.06,38.41,0,TRUE
d2d20a9d-a439-4a35-92f9-7eddff182424,18,lyft_premier,13.5,1.07,20.78,0,TRUE
ad94adcd-5a41-4ace-b8ca-4b1e6e6b5ec0,6,lyft_lux,16.5,0.5,28.85,0,TRUE
bb6cb9d0-016c-4555-8532-8b948aa25e0a,3,lyft_luxsuv,27.5,2.11,18.26,0,FALSE
cff3a37f-1222-4efa-bd4f-c6a405e50fb7,15,lyft_premier,19.5,3.22,41.79,1,TRUE
7bdc0c78-011c-481e-b204-9454399fa58c,17,lyft_plus,22.5,4.56,39.41,0,TRUE
d9ba16d6-fda3-436c-9e5c-f234678c21e3,15,lyft_lux,16.5,0.46,50.71,0,TRUE
433b5bc5-b62b-4d83-bcfb-1971ecb5e29a,4,lyft,11,2.84,37.6,0,FALSE
2a22bbae-bb80-444b-8a37-1f9aa278e823,13,lyft_premier,13.5,0.71,17.69,0,TRUE
d37f41ec-e8a0-44d9-b0ee-f3bd420c233e,23,lyft_lux,27.5,3.24,34.73,0,FALSE
c1826743-df28-4d8a-85f7-918eb01d92be,20,lyft_plus,10.5,1.03,37.56,0,TRUE
04495369-505c-4b53-8330-72444185c4e4,1,lyft_plus,13.5,1.46,32.45,0,FALSE
213dd717-4072-450b-8f3d-70d4444883f6,11,lyft_plus,10.5,1.4,28.18,0,TRUE
1bcb0a9e-7915-4623-aac1-fe710992993f,12,lyft_premier,13.5,1.44,44.19,1,TRUE
cec4dbde-4ba9-4b78-877c-e6ca906a459f,13,lyft_plus,11,1.25,31.03,0,TRUE
4ee0b047-9b04-4558-adc1-f99e5da67c90,12,lyft_luxsuv,26,1.54,41.3,0,TRUE
46512b01-d17d-482e-952d-d47e04f666ac,4,lyft_premier,22.5,2.43,32.09,0,FALSE
c8006482-bb9b-4b23-a003-ce9cc8d24ae3,19,lyft_luxsuv,26,0.69,37.19,0,TRUE
ccc86f09-5626-4e06-ba0c-0e593a781f9d,13,lyft_lux,22.5,2.31,31.8,0,TRUE
44602816-7a91-47de-a9c7-687aad95ea34,0,lyft_premier,16.5,2.5,39.94,1,FALSE
d863fc63-7c81-4fe5-819b-ec9bb2fba7c6,17,lyft_lux,16.5,0.56,54.59,0,TRUE
1be32901-04d7-4bf3-947d-e49fb9804fb8,18,lyft_premier,16.5,2.17,43.64,0,TRUE
2f16fd29-261f-40f9-b786-6395307f516b,13,lyft_premier,13.5,1.02,12.65,0,TRUE
be66fa68-de0b-4b89-ba99-729137afac1d,2,lyft_plus,13.5,2.01,40.99,0,FALSE
7a2c5afe-27f7-4eae-b42c-7ab783b5e873,11,lyft,7,1.25,47.87,0,TRUE
a5db7b3d-71af-4331-9667-b7ca7367c526,18,lyft_plus,16.5,2.97,35.13,0,TRUE
6a6bfc6d-b187-4f4c-905d-e541193ac83c,15,lyft_plus,16.5,2.86,37.39,0,TRUE
13e2309a-d2b3-468a-929c-b9aa1adb6ad5,14,lyft_luxsuv,38.5,3.19,52.45,0,TRUE
f1644478-fb30-4639-9c19-fae8c4e90127,2,lyft_lux,16.5,1.4,34.5,1,FALSE
3b4b4f5d-23cd-4536-981d-9cd92a91b049,14,lyft_plus,9,0.67,37.66,1,TRUE
41fe3e8b-b2fe-4f8d-877d-c4d89810d615,19,lyft,11,3.03,40.97,1,TRUE
68f8c54e-07a0-4042-aa84-0a11fb209484,3,lyft,16.5,3.94,37.84,1,FALSE
0e8fb34f-778e-485f-9311-3c6c0ba81cc2,15,lyft,9,1.26,42.54,1,TRUE
aba51dd8-7de6-4bdb-a229-cdb460587ee6,6,lyft,9,1.76,35.52,0,TRUE
ca50ea41-d2f4-47df-9923-26ae313d0dbd,19,lyft_plus,9,0.65,35.66,0,TRUE
0fe6dabb-bbfe-4615-b18d-3f5c41055472,2,lyft_premier,22.5,3.48,24.17,0,FALSE
08869c71-7fa2-4133-a683-c4bde1a8711d,19,lyft_premier,16.5,1.54,43.99,0,TRUE
62eda4a4-833f-4c78-8cb5-f41c48ad54cb,1,lyft_premier,,3.53,39.35,,FALSE
2f2d5700-8068-4fff-a92d-247f096dbd62,0,lyft,11,3.3,44.64,0,FALSE
28bec41d-578b-4b42-9752-34fb4f0e105e,23,lyft_luxsuv,32.5,2,35.18,0,FALSE
8a7ec2a8-5ac3-42a0-bde1-e3b912e4bee2,12,lyft_lux,27.5,3.15,41.3,0,TRUE
210d6a41-fd2f-4811-8d78-932c38f491bb,18,lyft_plus,19.5,3.03,35.13,0,TRUE
0983834c-8110-4773-9af3-baed2601c2f2,11,lyft_luxsuv,30,2.41,15.44,0,TRUE
3230376b-3748-4715-ba9b-5e099a7b8af0,9,lyft_plus,10.5,1.15,45.36,0,TRUE
74f810c8-c26f-42a1-bf78-e25aabf71f24,9,lyft,7,1.12,48.11,0,TRUE
4d045711-ac53-4f2c-8786-a9668880edcb,15,lyft,9,1.89,37.49,0,TRUE
5a8a57e1-0762-4d01-9f64-98a320b309b3,6,lyft_lux,22.5,2.41,32.35,0,TRUE
36c56c12-afde-46a6-818e-34178d61f4e6,2,lyft,7,1.08,34.35,0,FALSE
172078d8-701c-44b6-b2ac-475921fd14a7,4,lyft_lux,16.5,0.64,37.51,0,FALSE
5102f313-a41e-4919-8f9a-293d50f30f95,12,lyft_premier,16.5,2.26,32.06,0,TRUE
fe08593e-1c71-4afc-8bd5-7fc3ada4a006,10,lyft_lux,22.5,2.05,41.77,1,TRUE
92f0d3a0-5cf9-431c-9956-5bf2c7fb5b76,19,lyft_premier,22.5,3.46,40.97,1,TRUE
e31c74b9-ef7c-4e7b-8221-531192698647,20,lyft_lux,26,2.96,40.72,1,TRUE
502f6c29-870d-4c04-914a-12007a287d44,3,lyft_plus,10.5,1.03,18.26,0,FALSE
b33e1631-e87d-4725-a1a5-c5030c059cd3,22,lyft,13.5,4.72,37.47,1,FALSE
0ce29c48-767e-422a-9a87-d7b32941f120,20,lyft_plus,34,4.44,36.47,0,TRUE
4f205eb2-db0a-4035-adea-f1f800e58bff,16,lyft_plus,22.5,4.75,18.1,0,TRUE
9fcdb092-bb9e-4c1f-962f-8d2fdd6eb7bb,13,lyft_plus,10.5,1.16,28.8,0,TRUE
286c246e-d0ae-4711-b991-52d9091dde9e,2,lyft_plus,16.5,2.62,31.86,0,FALSE
a56ea77f-bef7-4dc6-b4af-02fc353b1cb4,6,lyft_plus,10.5,1.06,29.63,0,TRUE
39f52170-1072-4484-a2ec-f15123eecd89,3,lyft,9,2.26,37.84,1,FALSE
0ac2d034-73a2-4673-9b6c-47917838bf2a,19,lyft_lux,27.5,3.11,39.66,0,TRUE
97d9132f-0e53-4ec2-a933-d52ad749fec7,11,lyft_lux,19.5,1.48,28.73,1,TRUE
417a8fd0-ecdb-43b4-b282-731ff2e12109,0,lyft_lux,27.5,2.84,48.45,0,FALSE
09f601a6-2cb7-4c79-b0b9-2667ac3219b4,2,lyft_plus,13.5,2.45,39.99,0,FALSE
c298f6d0-05cb-4f5a-8c87-4cdc95630579,12,lyft_premier,10.5,1.12,29.39,0,TRUE
c7726d1f-ffb2-4e67-b16e-cb9042cf9e4e,1,lyft_plus,11,1.4,30.64,0,FALSE
4c3170a4-6a24-44c1-9717-f28eb91b9f28,11,lyft_lux,26,3.26,47.87,0,TRUE
7962c3bb-4972-434b-b433-75c0472f7917,13,lyft_premier,30,5.39,17.69,0,TRUE
75ac7728-7196-46a3-8fdb-81c4599204cc,5,lyft_lux,26,2.51,45.78,0,TRUE
2037c2dc-d757-4ed7-93bd-d7b3197837dc,12,lyft_premier,19.5,3.08,32.06,0,TRUE
efc78899-ece9-48bc-bd67-862d1d53dda0,7,lyft_plus,19.5,2.91,35.1,0,TRUE
94461623-1d10-4fd2-a0f9-423dd079e7f7,4,lyft_lux,26,2.64,34.81,0,FALSE
44a3c5ac-720c-43a5-8305-66a4a35b4832,12,lyft_luxsuv,26,0.43,47.56,0,TRUE
a8eb5fc3-44bb-4223-ae17-386a5192cf06,5,lyft_premier,16.5,2.07,29.5,0,TRUE
8c8ccbf7-9dff-4489-8be7-0b10a1470703,0,lyft_luxsuv,26,1.4,31.25,0,FALSE
d6a4c838-1d75-48a2-b6a5-8b20e989b558,15,lyft_premier,26,4.62,37.39,0,TRUE
8d339987-56b7-4da2-9fd9-c370829b2723,23,lyft_lux,16.5,1.24,34.73,0,FALSE
bca7d97f-f1cc-4475-8445-be86e01f807e,0,lyft_lux,16.5,1.01,33.81,0,FALSE
47070bf5-1eb9-4b65-a4fc-234034496986,23,lyft_lux,16.5,0.43,35.18,0,FALSE
d9c22340-e5c2-41df-8c44-47cac6357260,2,lyft_plus,22.5,4.77,31.91,0,FALSE
818e5fe3-8c61-41b1-8258-5e68f5d88bbe,13,lyft_luxsuv,38.5,4.19,46.32,1,TRUE
80eef629-56d4-4bd4-a62c-8736935ea897,6,lyft_plus,26,3.35,43,0,TRUE
ba3b5793-4ec5-4851-b504-7e2ad77c6f39,14,lyft_plus,11,0.74,34.6,0,TRUE
f77ef436-1316-4c13-9e04-4bb66f1773ac,19,lyft_plus,16.5,3.14,35.66,0,TRUE
5d5fafe9-e90d-4964-835e-11eab871e7d7,8,lyft_lux,16.5,1.29,32.4,0,TRUE
6acd3b2b-4aa3-408d-9623-44416ae7220f,15,lyft_luxsuv,45.5,3.77,37.39,0,TRUE
0efb7e30-2807-4fd3-8b27-996a0d9390d0,6,lyft,10.5,2.99,35.61,0,TRUE
94e6d29d-0aa3-4de4-a2f3-05028dfe56f1,8,lyft_plus,16.5,3.08,28.2,0,TRUE
2fe8d756-a322-4963-b0ab-e95a18d7eee1,23,lyft_premier,13.5,1.1,35.98,0,FALSE
73b02abe-fe8c-4b3a-bb71-6a092d694b3f,16,lyft_premier,16.5,2.39,57.22,0,TRUE
02defebe-d2b0-4df6-bd62-d3a6c46e8d24,18,lyft_premier,19.5,2.88,39.09,0,TRUE
1bd1cb1e-0734-4b71-a2a3-3fce835a381f,5,lyft_lux,16.5,0.62,14.02,0,TRUE
0e4fe7cc-0555-4d03-9251-aa95d14c233a,4,lyft_plus,13.5,1.15,29.63,0,FALSE
cac2adb0-6be7-420a-b2eb-8ef63b3eb77a,20,lyft_luxsuv,38.5,3.32,36.71,0,TRUE
ca2c5f94-7b0e-484d-b7ab-5fbca83ad275,23,lyft_lux,16.5,1.32,33.83,0,FALSE
cd279c2b-aaf1-44fe-bcbc-eb4f3f587811,16,lyft_premier,22.5,3.21,35.84,0,TRUE
0dca64d4-7086-4c78-9a26-839a8dd9401d,10,lyft_lux,22.5,2.31,41.77,1,TRUE
7eac831c-1803-4d0a-8928-0827332a98bf,21,lyft_plus,19.5,3.23,36.87,0,FALSE
68430907-acd2-41c1-88dc-e6b63da96c61,23,lyft_premier,22.5,3.25,33,0,FALSE
ceae5f23-6976-42a7-9444-2e9f35348664,8,lyft_luxsuv,27.5,1.73,35,0,TRUE
725dda67-4f76-4dff-a822-1c550cbda762,20,lyft,10.5,2.91,40.86,0,TRUE
63b6965c-86d6-43d3-9641-9f78d0d92eb0,23,lyft_premier,19.5,2.43,35.98,0,FALSE
f7abaa48-5a77-4622-a6ee-9a05f1085266,11,lyft,11,3.25,15.44,0,TRUE
e85a5716-7ba5-4418-a9e0-95e623fc7928,19,lyft_plus,10.5,1.06,43.92,0,TRUE
5e046a73-536b-4d98-b1a1-b68f2f12751a,19,lyft_premier,19.5,2.79,38.26,0,TRUE
2abb272c-31f5-46e8-a2ae-c0e2b48f3053,5,lyft_plus,13.5,1.48,37.78,1,TRUE
a755066c-93cc-40dc-9a37-ea4beb7c0810,7,lyft,7,1.07,32.47,0,TRUE
52af85f2-d8a0-4b4e-a9ce-884db00d79ea,11,lyft_plus,9,0.39,36,1,TRUE
e4ffeea1-73a2-4b2c-9e75-ba235688d0fb,3,lyft_luxsuv,34,3.53,37.11,0,FALSE
20cd41ec-8330-437d-a027-290bb6bc8906,16,lyft_premier,13.5,1.17,35.84,0,TRUE
83f0f5dc-02dd-4b1b-8e7e-cefc15443f6d,20,lyft_lux,16.5,1.45,38.1,0,TRUE
6c879d5b-c77f-4c1f-8906-73f022c6783b,20,lyft_premier,26,3.11,52.9,0,TRUE
d954b6b6-a405-4955-99b2-57a702451d12,20,lyft_luxsuv,38.5,3.33,37.56,0,TRUE
9d3c75a3-720d-4ba4-8d7a-5f7419afee93,2,lyft_premier,19.5,3.16,34.35,0,FALSE
1d806e05-220d-4c3b-b654-85f64981b052,0,lyft_plus,22.5,5.41,39.94,1,FALSE
7a99ea71-0c42-4bc1-b5d6-730cea7e8895,12,lyft_luxsuv,26,0.45,36.6,0,TRUE
865c4011-0c26-406f-ad38-634cee13c120,9,lyft_lux,22.5,2.8,27.83,0,TRUE
fd4089b4-44a9-4698-a7bd-2f0f82195bc8,2,lyft_premier,32.5,2.5,37.35,1,FALSE
f12e514f-2396-4865-8881-f503ea083d19,3,lyft_luxsuv,34,2.97,30.88,0,FALSE
80bd86a4-2573-4246-baef-14d294e362db,3,lyft_luxsuv,26,0.65,48.12,1,FALSE
369cd71d-50fb-4d02-b7ab-a6685b0c627f,15,lyft_luxsuv,32.5,1.39,31.64,1.00E+00,TRUE
0fc7d9de-fb81-4f97-9d81-56eca5b944de,23,lyft_premier,26,4.2,39.93,1,FALSE
2540c9b2-65fb-4078-8621-399f2a46e86e,18,lyft_plus,9,0.6,38.16,1,TRUE
e0acc8a3-5fdf-4d9f-95b2-0f74a707ee13,6,lyft_lux,16.5,1.04,32.57,1,TRUE
a7983685-aa28-4d7d-81f9-9580c5cc2c95,4,lyft_plus,16.5,2.72,47.71,1,FALSE
4ec237a3-63f8-4d61-bca6-59864e07c61c,13,lyft_luxsuv,34,2.14,28.8,0,TRUE
d143ec45-40f4-4115-acdc-90b440a3a5ca,15,lyft,7,1.1,54.38,0,TRUE
1087a011-5f63-424e-bfcf-ba983a4d5084,1,lyft_premier,10.5,0.59,32.45,0,FALSE
9fba7f23-310d-43dd-bfbe-22bd9cd85951,4,lyft_lux,16.5,1.07,17.99,0,FALSE
c7af2b7f-7cd1-4ecb-bcf7-6c769f75b7a3,20,lyft_plus,9,0.61,30.6,0,TRUE
a42e50f6-b07e-4ed7-9979-5fd238d25c2e,2,lyft_luxsuv,27.5,0.67,34.5,1,FALSE
f8ccd637-cf23-448a-86f5-2816def2ef56,20,lyft,13.5,2,36.47,0,TRUE
b041f2d3-4505-4b6b-8e91-028ba05dcbd3,1,lyft_premier,13.5,1.23,37.38,1,FALSE
284de40e-b05a-40cf-9e77-28178cf69dd8,13,lyft_premier,13.5,1.39,47.96,0,TRUE
f3c85680-d781-41ca-9551-0075f2eb7fd3,18,lyft_lux,16.5,1.18,54.62,0,TRUE
5cdf9afb-a901-46a8-85e2-4adabec1d26e,5,lyft_premier,16.5,2.06,30.87,0,TRUE
7a891f5a-ea89-4eb6-be23-8425cfb1702c,13,lyft_luxsuv,38.5,3.5,28.8,0,TRUE
1f44d5f1-ac18-4f0c-a445-d198625b8fd6,7,lyft_premier,19.5,2.89,29.22,0,TRUE
d79708f5-c7e7-452d-b9d8-b132c335d663,23,lyft_plus,11,1.44,34.73,0,FALSE
cdbda32f-9648-45d1-b6eb-bc6147bfd1d6,4,lyft_luxsuv,27.5,1.71,31.1,0,FALSE
43f16b07-f1c0-46ff-8379-5fde0ab4b3a2,0,lyft_premier,16.5,2.29,39.94,1,FALSE
fb53cd50-3abf-4c31-bc9c-44cc99bf0909,9,lyft_lux,19.5,1.32,29.23,1,TRUE
ddcd4bca-c68e-4897-bcdf-5d5b37dc6c89,3,lyft_luxsuv,32.5,2.85,48.12,1,FALSE
216f222d-bb9b-475c-a19f-021a3a4cc70a,19,lyft_plus,22.5,3.48,40.97,1,TRUE
21282c3a-855e-410f-a186-7606570f86ff,8,lyft,13.5,3.55,41.59,0,TRUE
531e93c2-f74d-4e4d-bae0-2b7caaee707d,23,lyft_plus,13.5,2.17,39.23,0,FALSE
1261d1c0-a264-4b76-bb20-ede72c8d38a8,1,lyft_luxsuv,32.5,2.88,30.64,0,FALSE
61ddbba4-dc06-422f-a791-2347c263fc1e,23,lyft,10.5,2.43,37.05,0,FALSE
cd6ef83e-f8d9-4967-8bed-24a005f09382,5,lyft_plus,19.5,3.26,37.78,1,TRUE
70406c7e-5b88-4885-9922-d8bdcb5ed1ba,9,lyft,13.5,4.62,29.23,1,TRUE
0ec42a8f-7b5b-4c33-a77c-a1fce61acd7a,17,lyft,9,2.42,38.03,0,TRUE
2836bc7e-659d-472d-93c6-0c861b01f132,13,lyft_luxsuv,27.5,1.06,31.03,0,TRUE
b669f3b8-b05b-4f03-9bab-f5e585a503f2,14,lyft,11,2.95,34.01,0,TRUE
766b344d-bafc-41d8-a3cc-f38a69d08326,10,lyft_luxsuv,38.5,3.14,41.77,1,TRUE
a178b8b3-53e9-4b4c-9d96-9e2d373e4d03,16,lyft_luxsuv,32.5,3.14,32.77,0,TRUE
4edf2b8f-dc67-4da9-8a47-dbdd6b7ab5e9,18,lyft,10.5,2.5,37.25,0,TRUE
c3d2615c-4ded-4370-ab8a-453c3198a3a6,6,lyft,10.5,2.46,37.96,0,TRUE
8f5b5530-6d9e-4a7c-b267-e9f39cf4afe1,4,lyft_plus,9,0.56,31.9,0,FALSE
79a30ed4-f9fb-4063-aea2-27e3e34d9c19,3,lyft_lux,16.5,1.24,37.84,1,FALSE
4e6a7278-0ab4-47cc-980e-4dd6ba48493b,2,lyft_plus,22.5,4.37,31.82,0,FALSE
24589c69-bb61-4582-af34-a36f70ee4feb,18,lyft_lux,32.5,4.39,43.61,0,TRUE
1b83f0ea-2495-44f4-b269-fa3d700aa93b,10,lyft,10.5,2.5,48.43,0,TRUE
29c15ed1-38be-4b26-846f-b51898b79419,9,lyft,22.5,1.84,40.15,1,TRUE
a18ec9a5-45e8-4bae-8dab-c991626ad28b,1,lyft_premier,10.5,1.07,32.45,0,FALSE
d1f7e402-d229-4ba8-9394-69308735f700,18,lyft_luxsuv,38.5,3.26,20.78,0,TRUE
37094cc1-b93f-4578-a192-0302621a6b09,15,lyft_plus,9,0.45,16.07,0,TRUE
c6f4cccb-7644-4e97-bb2f-b16305958da2,5,lyft_plus,13.5,1.71,41.99,0,TRUE
5b9fe252-af68-4572-a33c-7ee1d85922c4,16,lyft_plus,9,0.54,38,0,TRUE
1f107574-cc19-420c-9e1a-4d73f7351b4c,22,lyft,7,1.37,34.59,0,FALSE
c71202d6-3563-4215-9372-4dd8b1c0d84a,4,lyft_plus,11,1,41.06,0,FALSE
05d739cf-3f65-430e-84b3-3f40546984e9,11,lyft,9,1.14,43.49,1,TRUE
72039d63-9d54-465d-9f03-35d0303019ec,19,lyft_premier,26,4.57,39.66,0,TRUE
2cc50e82-85cd-4f2c-81d9-6bf0463a1bbe,9,lyft,7,1.25,36.11,1,TRUE
9d062b3c-50e3-4af8-ae11-3aff11015b83,16,lyft_premier,16.5,2.47,43.94,1,TRUE
0a7df015-8e8f-41b0-aed4-c585ac1d5990,23,lyft_luxsuv,26,1,33,0,FALSE
9fef0a10-5726-4a07-9176-0f14c0bb3042,6,lyft_lux,22.5,2.77,43,0,TRUE
cd491f2b-898c-41e6-b934-c3b9c7620b1a,4,lyft_luxsuv,47.5,1.51,41.06,0,FALSE
db68db3c-6df2-4763-8dc4-1a96b6dda980,3,lyft,9,1.73,34.66,1,FALSE
bd53e335-8e16-4375-9c8a-1aaf10ef37a1,18,lyft_lux,32.5,4.21,42.47,1.00E+00,TRUE
517b02db-1422-4c6b-a232-915c47f0a24b,2,lyft,7,1.14,46.78,0,FALSE
eed6223d-5eb9-46e4-9305-de035dd5b5c3,1,lyft_lux,22.5,2.43,35.66,0,FALSE
2b2c9521-a924-47d1-a115-31faebb25572,9,lyft_plus,11,1.39,15.44,0,TRUE
d8f1ea64-0901-43e2-a126-cacfa45db4a0,1,lyft,10.5,2.96,37.38,1,FALSE
8e079726-36a3-431b-b06d-0a60fe787152,0,lyft,13.5,4.33,33.81,0,FALSE
7c750387-93dd-45f3-96f7-109ecd5aaa23,16,lyft,11,3.3,51.84,0,TRUE
6200b4e1-fd13-4554-82c8-9c972ea9f6c5,9,lyft,10.5,3.03,27.83,0,TRUE
1c4bf8e2-9922-43e0-9f87-0eaabd14e353,11,lyft_plus,10.5,1.23,28.73,1,TRUE
a7dccc84-ecf0-4642-b053-e84901077896,11,lyft_luxsuv,38.5,3.09,30.98,0,TRUE
8caa2e04-d01d-4f98-aca8-2577fe641683,13,lyft,10.5,3.14,39.8,1,TRUE
423d4ae1-04cf-4099-a331-89fac8e0d541,19,lyft_lux,32.5,0.68,32.85,0,TRUE
76f91529-618c-43c3-81e9-f9ffdfe2cea9,1,lyft,7,1.48,32.45,0,FALSE
b855e7d5-5a95-4fb3-8787-706e57353490,10,lyft_premier,11,1.11,36.06,1,TRUE
bdaf3ecc-b760-40ea-9968-37ea37b40381,10,lyft_lux,27.5,3.15,13.25,0,TRUE
2bf457a7-1946-41c9-83d8-a49ef720a1dc,14,lyft,9,2.25,52.45,0,TRUE
888871f2-b3e0-473c-842f-bcf93cd874ee,16,lyft_plus,11,1.09,34.42,0,TRUE
34ac3633-6e12-4801-bd05-9f2b3d2e97c7,0,lyft,7,1.07,32.71,0,FALSE
1957eaae-29ad-4f05-8191-d0896602d918,20,lyft,7,1.25,37.56,0,TRUE
e956a882-888d-44df-aed0-ae5d79dfc8e7,1,lyft_plus,13.5,1.72,35,1,FALSE
9cc32395-c382-4282-a2c5-036fd970b538,5,lyft_plus,16.5,2.89,14.02,0,TRUE
dfa60a75-beb0-4543-b9f5-722046491ea5,21,lyft_luxsuv,34,3.01,41.62,0,FALSE
4c45617d-26c6-4b87-9ad2-dd4b14b4c574,7,lyft_plus,16.5,2.88,31.07,0,TRUE
1e762596-f27a-4c56-81c3-4f12837f89ff,12,lyft_lux,16.5,0.64,47.56,0,TRUE
5d3220ec-4da4-420d-b0db-959fbbb1a688,7,lyft_premier,22.5,3.06,29.22,0,TRUE
5065f946-d50a-4b86-8602-833d4955a148,9,lyft_luxsuv,32.5,3.2,14.47,0,TRUE
e8805ecc-7a1f-45cc-9df4-43311a77ec47,0,lyft_lux,16.5,1.11,33.81,0,FALSE
a08add00-f881-4ab9-867b-c2b7ec9f9759,0,lyft_premier,10.5,0.71,33.81,0,FALSE
6ad7b028-8ea6-4664-acaa-faa164985aac,0,lyft,9,2.16,33.81,0,FALSE
e3073959-e247-4e46-9ff9-762ae4423d57,22,lyft_lux,26,2.82,34.47,0,FALSE
f4ea5109-9fe3-473a-bba7-8359897a6ef3,11,lyft_luxsuv,30,2.41,30.98,0,TRUE
5083a853-3ee1-4c49-b796-26b4b3025d2a,1,lyft_luxsuv,32.5,2.85,32.37,0,FALSE
c9a8e41d-c5e0-4eb6-9136-7a8f51588817,8,lyft_lux,22.5,2.14,28.52,0,TRUE
6d2b9f11-9295-4399-9aaa-fd79fcce412a,1,lyft_lux,19.5,1.74,32.37,0,FALSE
261b6612-70ed-4da9-b125-2c34f1ce336c,3,lyft_lux,16.5,1.08,31.19,0,FALSE
8cf334ea-c591-4d5b-89cc-3d7a2f86ac13,13,lyft_premier,22.5,2.29,30.89,0,TRUE
f6549b79-3e5a-4cfb-ac87-6d4583092aa0,17,lyft,7,1.26,34.55,0,TRUE
a63287cb-5f35-493a-9f06-dc9cc8d5954e,3,lyft_lux,19.5,1.29,31.19,0,FALSE
a066bab2-bbca-46f3-bf99-9a05998c083a,15,lyft_premier,16.5,2.3,50.71,0,TRUE
4cf84516-0ba6-4bef-ad83-e343fb3925fd,0,lyft_plus,13.5,1.97,39.31,0,FALSE
30f84310-1ac2-4bf0-9702-8fde890c4301,5,lyft_luxsuv,30,2.35,37.78,1,TRUE
e26582de-6bc4-4767-8371-4455eaedb773,9,lyft_luxsuv,27.5,0.44,29.23,1,TRUE
3ec05171-54f9-48c4-8c24-f722e3220509,6,lyft_lux,22.5,2.93,36.79,1,TRUE
15726c51-91ae-4e26-858a-83e8d25ddd64,8,lyft_lux,22.5,2.21,30.09,0,TRUE
77cb49e7-c25a-4b23-95fb-b2213a3014da,10,lyft_lux,38,4.42,36.06,1,TRUE
6f87e935-51cd-4dda-876e-74431aa7cd66,0,lyft,9,1.94,32.72,0,FALSE
fc7f6df9-e815-4c81-b739-829f5a294d9d,5,lyft_premier,32.5,4.49,29.5,0,TRUE
7fa4812b-3869-4486-aa03-57dcdb9e5cf5,13,lyft_premier,16.5,2.38,34.72,0,TRUE
a25263db-0e2d-4ced-8b92-332e89509c63,23,lyft_luxsuv,38,1.95,36.01,1,FALSE
282aac25-3a42-483d-8ceb-eae7a7d5dc7a,11,lyft,7,0.99,31.1,0,TRUE
578693d2-a39a-448b-a45e-9f330956f66d,22,lyft_premier,30,5.4,31.98,0,FALSE
982b04f4-a1bf-47c9-afd6-ed61410ddccc,0,lyft,10.5,3.32,40.8,0,FALSE
973e7fe7-0545-40b0-a890-e40be0abc0ca,16,lyft,7,1.12,35.84,0,TRUE
bc46b6aa-ee43-40d2-9892-6f5ce66528a7,3,lyft_luxsuv,62.5,3.23,34.66,1,FALSE
ef680eb0-5806-4131-aa40-62c19e94eeb9,0,lyft_plus,16.5,2.04,34.07,0,FALSE
c716baf1-aeda-4969-aa24-a25191391a9f,17,lyft_luxsuv,42.5,4.33,43.89,1,TRUE
899cb391-feb7-4f82-8655-88b13c06b5d8,21,lyft_premier,16.5,1.84,50.43,0,TRUE
124c290b-45cc-417c-abfd-fe53f88431eb,8,lyft_premier,19.5,2.17,36.97,1,TRUE
b50dc097-6263-4209-bc33-01c7115b18cb,0,lyft_plus,16.5,3.3,39.94,1,FALSE
2d0faf46-8e00-4337-9187-53dfe5cc4271,19,lyft_plus,19.5,3.01,35.66,0,TRUE
692cd0c1-784a-4623-ac6a-fe39ca4b5291,12,lyft_plus,13.5,2.43,44.19,1,TRUE
da854284-570b-4899-a255-8efd5f58306a,22,lyft_lux,16.5,1.45,35.21,0,FALSE
eb779f5b-1e79-4bb2-9dc8-f18271dd7058,0,lyft_lux,16.5,1,39.94,1,FALSE
973a3d00-8b71-471a-b0aa-e39131662f51,8,lyft_premier,22.5,3.48,45.69,0,TRUE
ccad4d57-d625-4449-a174-9ef2b7a34910,13,lyft_luxsuv,27.5,1.24,31.03,0,TRUE
ff860772-dfff-4a19-8bd4-ac1c11165214,9,lyft_premier,27.5,5.3,14.47,0,TRUE
2e61bcbe-8b5b-4046-b3a0-eaae99c60e6a,9,lyft_plus,19.5,3.02,37.12,0,TRUE
3c3c9a34-ee33-4f03-8e5d-28a7cd1df40c,7,lyft_plus,13.5,2.15,14.24,0,TRUE
41f14fd0-47f3-4df1-ac3a-28f73eaab667,16,lyft_luxsuv,27.5,1.05,38,0,TRUE
f724afb5-cb13-4f38-abc9-a9ce7436d1f7,19,lyft_premier,13.5,1.09,37.19,0,TRUE
063ecd2c-bc46-4f4a-b536-e4780aaf9f0d,17,lyft_lux,26,2.84,35.14,0,TRUE
e2e4dcf9-4730-4b02-acad-e82b109ad0fe,17,lyft_plus,22.5,4.5,34.55,0,TRUE
